Indicator No.,Grading,Domain,Country,Score,Region,Layer
79,0,Military,New Zealand,0,Oceania,exposure
79,0,Military,Paraguay,0,South America,exposure
79,0,Military,Peru,0,South America,exposure
79,0,Military,Philippines,4,East & Southeast Asia,exposure
79,0,Military,Poland,0,Europe,exposure
79,0,Military,Serbia,0,Europe,exposure
79,0,Military,Singapore,4,East & Southeast Asia,exposure
79,0,Military,South Korea,0,East & Southeast Asia,exposure
79,0,Military,Taiwan,0,East & Southeast Asia,exposure
79,0,Military,Tajikistan,0,Central Asia,exposure
79,0,Military,Thailand,0,East & Southeast Asia,exposure
79,0,Military,Turkey,0,North Africa & West Asia,exposure
79,0,Military,United Kingdom,0,Europe,exposure
79,0,Military,United States,0,North America,exposure
79,0,Military,Uruguay,0,South America,exposure
79,0,Military,Uzbekistan,0,Central Asia,exposure
79,0,Military,Venezuela,0,South America,exposure
79,0,Military,Vietnam,0,East & Southeast Asia,exposure
80,0,Military,Albania,0,Europe,exposure
80,0,Military,Argentina,0,South America,exposure
80,0,Military,Armenia,4,Europe,exposure
80,0,Military,Australia,0,Oceania,exposure
80,0,Military,Bolívia,4,South America,exposure
80,0,Military,Bosnia and Herzegovina,0,Europe,exposure
80,0,Military,Brazil,0,South America,exposure
80,0,Military,Cambodia,0,East & Southeast Asia,exposure
80,0,Military,Canada,0,North America,exposure
80,0,Military,Chile,0,South America,exposure
80,0,Military,Colombia,0,South America,exposure
80,0,Military,Czech Republic,0,Europe,exposure
80,0,Military,Egypt,4,North Africa & West Asia,exposure
80,0,Military,Estonia,0,Europe,exposure
80,0,Military,Ethiopia,0,Sub-Saharan Africa,exposure
80,0,Military,Georgia,4,Europe,exposure
80,0,Military,Germany,0,Europe,exposure
80,0,Military,Indonesia,0,East & Southeast Asia,exposure
80,0,Military,Japan,0,East & Southeast Asia,exposure
80,0,Military,Jordan,0,North Africa & West Asia,exposure
80,0,Military,Kazakhstan,4,Central Asia,exposure
80,0,Military,Kenya,0,Sub-Saharan Africa,exposure
80,0,Military,Kyrgyzstan,0,Central Asia,exposure
80,0,Military,Latvia,0,Europe,exposure
80,0,Military,Lebanon,0,North Africa & West Asia,exposure
80,0,Military,Malaysia,0,East & Southeast Asia,exposure
80,0,Military,Mexico,0,Central America & Caribbean,exposure
80,0,Military,Montenegro,0,Europe,exposure
80,0,Military,New Zealand,0,Oceania,exposure
80,0,Military,Paraguay,0,South America,exposure
80,0,Military,Peru,0,South America,exposure
80,0,Military,Philippines,0,East & Southeast Asia,exposure
80,0,Military,Poland,0,Europe,exposure
80,0,Military,Serbia,4,Europe,exposure
80,0,Military,Singapore,4,East & Southeast Asia,exposure
80,0,Military,South Korea,0,East & Southeast Asia,exposure
80,0,Military,Taiwan,0,East & Southeast Asia,exposure
80,0,Military,Tajikistan,0,Central Asia,exposure
80,0,Military,Thailand,4,East & Southeast Asia,exposure
80,0,Military,Turkey,0,North Africa & West Asia,exposure
80,0,Military,United Kingdom,0,Europe,exposure
80,0,Military,United States,0,North America,exposure
80,0,Military,Uruguay,4,South America,exposure
80,0,Military,Uzbekistan,4,Central Asia,exposure
80,0,Military,Venezuela,0,South America,exposure
80,0,Military,Vietnam,0,East & Southeast Asia,exposure
81,0,Military,Albania,0,Europe,exposure
81,0,Military,Argentina,4,South America,exposure
81,0,Military,Armenia,0,Europe,exposure
81,0,Military,Australia,0,Oceania,exposure
81,0,Military,Bolívia,0,South America,exposure
81,0,Military,Bosnia and Herzegovina,0,Europe,exposure
81,0,Military,Brazil,0,South America,exposure
81,0,Military,Cambodia,4,East & Southeast Asia,exposure
81,0,Military,Canada,0,North America,exposure
81,0,Military,Chile,0,South America,exposure
81,0,Military,Colombia,0,South America,exposure
81,0,Military,Czech Republic,0,Europe,exposure
81,0,Military,Egypt,0,North Africa & West Asia,exposure
81,0,Military,Estonia,0,Europe,exposure
81,0,Military,Ethiopia,0,Sub-Saharan Africa,exposure
81,0,Military,Georgia,0,Europe,exposure
81,0,Military,Germany,0,Europe,exposure
81,0,Military,Indonesia,0,East & Southeast Asia,exposure
81,0,Military,Japan,0,East & Southeast Asia,exposure
81,0,Military,Jordan,0,North Africa & West Asia,exposure
81,0,Military,Kazakhstan,0,Central Asia,exposure
81,0,Military,Kenya,4,Sub-Saharan Africa,exposure
81,0,Military,Kyrgyzstan,4,Central Asia,exposure
81,0,Military,Latvia,0,Europe,exposure
81,0,Military,Lebanon,0,North Africa & West Asia,exposure
81,0,Military,Malaysia,4,East & Southeast Asia,exposure
81,0,Military,Mexico,0,Central America & Caribbean,exposure
81,0,Military,Montenegro,0,Europe,exposure
81,0,Military,New Zealand,0,Oceania,exposure
81,0,Military,Paraguay,0,South America,exposure
81,0,Military,Peru,0,South America,exposure
81,0,Military,Philippines,4,East & Southeast Asia,exposure
81,0,Military,Poland,0,Europe,exposure
81,0,Military,Serbia,0,Europe,exposure
81,0,Military,Singapore,4,East & Southeast Asia,exposure
81,0,Military,South Korea,0,East & Southeast Asia,exposure
81,0,Military,Taiwan,0,East & Southeast Asia,exposure
81,0,Military,Tajikistan,4,Central Asia,exposure
81,0,Military,Thailand,4,East & Southeast Asia,exposure
81,0,Military,Turkey,0,North Africa & West Asia,exposure
81,0,Military,United Kingdom,0,Europe,exposure
81,0,Military,United States,0,North America,exposure
81,0,Military,Uruguay,0,South America,exposure
81,0,Military,Uzbekistan,0,Central Asia,exposure
81,0,Military,Venezuela,0,South America,exposure
81,0,Military,Vietnam,0,East & Southeast Asia,exposure
82,0,Military,Albania,0,Europe,exposure
82,0,Military,Argentina,0,South America,exposure
82,0,Military,Armenia,0,Europe,exposure
82,0,Military,Australia,0,Oceania,exposure
82,0,Military,Bolívia,0,South America,exposure
82,0,Military,Bosnia and Herzegovina,0,Europe,exposure
82,0,Military,Brazil,0,South America,exposure
82,0,Military,Cambodia,4,East & Southeast Asia,exposure
82,0,Military,Canada,0,North America,exposure
82,0,Military,Chile,0,South America,exposure
82,0,Military,Colombia,0,South America,exposure
82,0,Military,Czech Republic,0,Europe,exposure
82,0,Military,Egypt,4,North Africa & West Asia,exposure
82,0,Military,Estonia,0,Europe,exposure
82,0,Military,Ethiopia,0,Sub-Saharan Africa,exposure
82,0,Military,Georgia,0,Europe,exposure
82,0,Military,Germany,0,Europe,exposure
82,0,Military,Indonesia,4,East & Southeast Asia,exposure
82,0,Military,Japan,0,East & Southeast Asia,exposure
82,0,Military,Jordan,4,North Africa & West Asia,exposure
82,0,Military,Kazakhstan,0,Central Asia,exposure
82,0,Military,Kenya,,Sub-Saharan Africa,exposure
82,0,Military,Kyrgyzstan,0,Central Asia,exposure
82,0,Military,Latvia,0,Europe,exposure
82,0,Military,Lebanon,4,North Africa & West Asia,exposure
82,0,Military,Malaysia,0,East & Southeast Asia,exposure
82,0,Military,Mexico,4,Central America & Caribbean,exposure
82,0,Military,Montenegro,0,Europe,exposure
82,0,Military,New Zealand,0,Oceania,exposure
82,0,Military,Paraguay,0,South America,exposure
82,0,Military,Peru,4,South America,exposure
82,0,Military,Philippines,4,East & Southeast Asia,exposure
82,0,Military,Poland,0,Europe,exposure
82,0,Military,Serbia,4,Europe,exposure
82,0,Military,Singapore,0,East & Southeast Asia,exposure
82,0,Military,South Korea,0,East & Southeast Asia,exposure
82,0,Military,Taiwan,0,East & Southeast Asia,exposure
82,0,Military,Tajikistan,0,Central Asia,exposure
82,0,Military,Thailand,4,East & Southeast Asia,exposure
82,0,Military,Turkey,0,North Africa & West Asia,exposure
82,0,Military,United Kingdom,0,Europe,exposure
82,0,Military,United States,0,North America,exposure
82,0,Military,Uruguay,0,South America,exposure
82,0,Military,Uzbekistan,0,Central Asia,exposure
82,0,Military,Venezuela,4,South America,exposure
82,0,Military,Vietnam,0,East & Southeast Asia,exposure
83,0,Military,Albania,0,Europe,exposure
83,0,Military,Argentina,0,South America,exposure
83,0,Military,Armenia,0,Europe,exposure
83,0,Military,Australia,0,Oceania,exposure
83,0,Military,Bolívia,0,South America,exposure
83,0,Military,Bosnia and Herzegovina,0,Europe,exposure
83,0,Military,Brazil,0,South America,exposure
83,0,Military,Cambodia,4,East & Southeast Asia,exposure
83,0,Military,Canada,0,North America,exposure
83,0,Military,Chile,0,South America,exposure
83,0,Military,Colombia,0,South America,exposure
83,0,Military,Czech Republic,0,Europe,exposure
83,0,Military,Egypt,0,North Africa & West Asia,exposure
83,0,Military,Estonia,0,Europe,exposure
83,0,Military,Ethiopia,0,Sub-Saharan Africa,exposure
83,0,Military,Georgia,0,Europe,exposure
83,0,Military,Germany,0,Europe,exposure
83,0,Military,Indonesia,0,East & Southeast Asia,exposure
83,0,Military,Japan,0,East & Southeast Asia,exposure
83,0,Military,Jordan,0,North Africa & West Asia,exposure
83,0,Military,Kazakhstan,0,Central Asia,exposure
83,0,Military,Kenya,0,Sub-Saharan Africa,exposure
83,0,Military,Kyrgyzstan,0,Central Asia,exposure
83,0,Military,Latvia,0,Europe,exposure
83,0,Military,Lebanon,0,North Africa & West Asia,exposure
83,0,Military,Malaysia,0,East & Southeast Asia,exposure
83,0,Military,Mexico,0,Central America & Caribbean,exposure
83,0,Military,Montenegro,0,Europe,exposure
83,0,Military,New Zealand,0,Oceania,exposure
83,0,Military,Paraguay,0,South America,exposure
83,0,Military,Peru,0,South America,exposure
83,0,Military,Philippines,0,East & Southeast Asia,exposure
83,0,Military,Poland,0,Europe,exposure
83,0,Military,Serbia,0,Europe,exposure
83,0,Military,Singapore,0,East & Southeast Asia,exposure
83,0,Military,South Korea,0,East & Southeast Asia,exposure
83,0,Military,Taiwan,0,East & Southeast Asia,exposure
83,0,Military,Tajikistan,4,Central Asia,exposure
83,0,Military,Thailand,4,East & Southeast Asia,exposure
83,0,Military,Turkey,0,North Africa & West Asia,exposure
83,0,Military,United Kingdom,0,Europe,exposure
83,0,Military,United States,0,North America,exposure
83,0,Military,Uruguay,0,South America,exposure
83,0,Military,Uzbekistan,0,Central Asia,exposure
83,0,Military,Venezuela,0,South America,exposure
83,0,Military,Vietnam,0,East & Southeast Asia,exposure
84,0,Military,Albania,0,Europe,exposure
84,0,Military,Argentina,4,South America,exposure
84,0,Military,Armenia,4,Europe,exposure
84,0,Military,Australia,0,Oceania,exposure
84,0,Military,Bolívia,0,South America,exposure
84,0,Military,Bosnia and Herzegovina,0,Europe,exposure
84,0,Military,Brazil,4,South America,exposure
84,0,Military,Cambodia,4,East & Southeast Asia,exposure
84,0,Military,Canada,0,North America,exposure
84,0,Military,Chile,4,South America,exposure
84,0,Military,Colombia,0,South America,exposure
84,0,Military,Czech Republic,0,Europe,exposure
84,0,Military,Egypt,0,North Africa & West Asia,exposure
84,0,Military,Estonia,0,Europe,exposure
84,0,Military,Ethiopia,0,Sub-Saharan Africa,exposure
84,0,Military,Georgia,4,Europe,exposure
84,0,Military,Germany,0,Europe,exposure
84,0,Military,Indonesia,4,East & Southeast Asia,exposure
84,0,Military,Japan,4,East & Southeast Asia,exposure
84,0,Military,Jordan,0,North Africa & West Asia,exposure
84,0,Military,Kazakhstan,4,Central Asia,exposure
84,0,Military,Kenya,0,Sub-Saharan Africa,exposure
84,0,Military,Kyrgyzstan,4,Central Asia,exposure
84,0,Military,Latvia,0,Europe,exposure
84,0,Military,Lebanon,0,North Africa & West Asia,exposure
84,0,Military,Malaysia,0,East & Southeast Asia,exposure
84,0,Military,Mexico,4,Central America & Caribbean,exposure
84,0,Military,Montenegro,0,Europe,exposure
84,0,Military,New Zealand,4,Oceania,exposure
84,0,Military,Paraguay,0,South America,exposure
84,0,Military,Peru,4,South America,exposure
84,0,Military,Philippines,0,East & Southeast Asia,exposure
84,0,Military,Poland,0,Europe,exposure
84,0,Military,Serbia,4,Europe,exposure
84,0,Military,Singapore,4,East & Southeast Asia,exposure
84,0,Military,South Korea,0,East & Southeast Asia,exposure
84,0,Military,Taiwan,0,East & Southeast Asia,exposure
84,0,Military,Tajikistan,4,Central Asia,exposure
84,0,Military,Thailand,4,East & Southeast Asia,exposure
84,0,Military,Turkey,4,North Africa & West Asia,exposure
84,0,Military,United Kingdom,0,Europe,exposure
84,0,Military,United States,0,North America,exposure
84,0,Military,Uruguay,4,South America,exposure
84,0,Military,Uzbekistan,4,Central Asia,exposure
84,0,Military,Venezuela,4,South America,exposure
84,0,Military,Vietnam,0,East & Southeast Asia,exposure
85,0,Military,Albania,0,Europe,exposure
85,0,Military,Argentina,0,South America,exposure
85,0,Military,Armenia,4,Europe,exposure
85,0,Military,Australia,0,Oceania,exposure
85,0,Military,Bolívia,0,South America,exposure
85,0,Military,Bosnia and Herzegovina,0,Europe,exposure
85,0,Military,Brazil,0,South America,exposure
85,0,Military,Cambodia,4,East & Southeast Asia,exposure
85,0,Military,Canada,0,North America,exposure
85,0,Military,Chile,0,South America,exposure
85,0,Military,Colombia,0,South America,exposure
85,0,Military,Czech Republic,0,Europe,exposure
85,0,Military,Egypt,4,North Africa & West Asia,exposure
85,0,Military,Estonia,0,Europe,exposure
85,0,Military,Ethiopia,0,Sub-Saharan Africa,exposure
85,0,Military,Georgia,0,Europe,exposure
85,0,Military,Germany,0,Europe,exposure
85,0,Military,Indonesia,0,East & Southeast Asia,exposure
85,0,Military,Japan,0,East & Southeast Asia,exposure
85,0,Military,Jordan,0,North Africa & West Asia,exposure
85,0,Military,Kazakhstan,4,Central Asia,exposure
85,0,Military,Kenya,0,Sub-Saharan Africa,exposure
85,0,Military,Kyrgyzstan,0,Central Asia,exposure
85,0,Military,Latvia,0,Europe,exposure
85,0,Military,Lebanon,0,North Africa & West Asia,exposure
85,0,Military,Malaysia,0,East & Southeast Asia,exposure
85,0,Military,Mexico,0,Central America & Caribbean,exposure
85,0,Military,Montenegro,0,Europe,exposure
85,0,Military,New Zealand,0,Oceania,exposure
85,0,Military,Paraguay,0,South America,exposure
85,0,Military,Peru,4,South America,exposure
85,0,Military,Philippines,0,East & Southeast Asia,exposure
85,0,Military,Poland,0,Europe,exposure
85,0,Military,Serbia,0,Europe,exposure
85,0,Military,Singapore,0,East & Southeast Asia,exposure
85,0,Military,South Korea,0,East & Southeast Asia,exposure
85,0,Military,Taiwan,0,East & Southeast Asia,exposure
85,0,Military,Tajikistan,4,Central Asia,exposure
85,0,Military,Thailand,4,East & Southeast Asia,exposure
85,0,Military,Turkey,0,North Africa & West Asia,exposure
85,0,Military,United Kingdom,0,Europe,exposure
85,0,Military,United States,0,North America,exposure
85,0,Military,Uruguay,0,South America,exposure
85,0,Military,Uzbekistan,4,Central Asia,exposure
85,0,Military,Venezuela,,South America,exposure
85,0,Military,Vietnam,0,East & Southeast Asia,exposure
86,0,Military,Albania,0,Europe,exposure
86,0,Military,Argentina,0,South America,exposure
86,0,Military,Armenia,0,Europe,exposure
86,0,Military,Australia,0,Oceania,exposure
86,0,Military,Bolívia,0,South America,exposure
86,0,Military,Bosnia and Herzegovina,0,Europe,exposure
86,0,Military,Brazil,0,South America,exposure
86,0,Military,Cambodia,4,East & Southeast Asia,exposure
86,0,Military,Canada,0,North America,exposure
86,0,Military,Chile,0,South America,exposure
86,0,Military,Colombia,0,South America,exposure
86,0,Military,Czech Republic,0,Europe,exposure
86,0,Military,Egypt,0,North Africa & West Asia,exposure
86,0,Military,Estonia,0,Europe,exposure
86,0,Military,Ethiopia,0,Sub-Saharan Africa,exposure
86,0,Military,Georgia,0,Europe,exposure
86,0,Military,Germany,0,Europe,exposure
86,0,Military,Indonesia,4,East & Southeast Asia,exposure
86,0,Military,Japan,0,East & Southeast Asia,exposure
86,0,Military,Jordan,0,North Africa & West Asia,exposure
86,0,Military,Kazakhstan,0,Central Asia,exposure
86,0,Military,Kenya,0,Sub-Saharan Africa,exposure
86,0,Military,Kyrgyzstan,4,Central Asia,exposure
86,0,Military,Latvia,0,Europe,exposure
86,0,Military,Lebanon,0,North Africa & West Asia,exposure
86,0,Military,Malaysia,0,East & Southeast Asia,exposure
86,0,Military,Mexico,0,Central America & Caribbean,exposure
86,0,Military,Montenegro,0,Europe,exposure
86,0,Military,New Zealand,0,Oceania,exposure
86,0,Military,Paraguay,0,South America,exposure
86,0,Military,Peru,4,South America,exposure
86,0,Military,Philippines,0,East & Southeast Asia,exposure
86,0,Military,Poland,,Europe,exposure
86,0,Military,Serbia,0,Europe,exposure
86,0,Military,Singapore,4,East & Southeast Asia,exposure
86,0,Military,South Korea,4,East & Southeast Asia,exposure
86,0,Military,Taiwan,4,East & Southeast Asia,exposure
86,0,Military,Tajikistan,0,Central Asia,exposure
86,0,Military,Thailand,,East & Southeast Asia,exposure
86,0,Military,Turkey,0,North Africa & West Asia,exposure
86,0,Military,United Kingdom,0,Europe,exposure
86,0,Military,United States,4,North America,exposure
86,0,Military,Uruguay,0,South America,exposure
86,0,Military,Uzbekistan,0,Central Asia,exposure
86,0,Military,Venezuela,4,South America,exposure
86,0,Military,Vietnam,,East & Southeast Asia,exposure
87,0,Military,Albania,0,Europe,effect
87,0,Military,Argentina,0,South America,effect
87,0,Military,Armenia,0,Europe,effect
87,0,Military,Australia,0,Oceania,effect
87,0,Military,Bolívia,0,South America,effect
87,0,Military,Bosnia and Herzegovina,0,Europe,effect
87,0,Military,Brazil,0,South America,effect
87,0,Military,Cambodia,4,East & Southeast Asia,effect
87,0,Military,Canada,0,North America,effect
87,0,Military,Chile,4,South America,effect
87,0,Military,Colombia,0,South America,effect
87,0,Military,Czech Republic,0,Europe,effect
87,0,Military,Egypt,4,North Africa & West Asia,effect
87,0,Military,Estonia,0,Europe,effect
87,0,Military,Ethiopia,0,Sub-Saharan Africa,effect
87,0,Military,Georgia,0,Europe,effect
87,0,Military,Germany,0,Europe,effect
87,0,Military,Indonesia,0,East & Southeast Asia,effect
87,0,Military,Japan,0,East & Southeast Asia,effect
87,0,Military,Jordan,0,North Africa & West Asia,effect
87,0,Military,Kazakhstan,0,Central Asia,effect
87,0,Military,Kenya,0,Sub-Saharan Africa,effect
87,0,Military,Kyrgyzstan,0,Central Asia,effect
87,0,Military,Latvia,0,Europe,effect
87,0,Military,Lebanon,0,North Africa & West Asia,effect
87,0,Military,Malaysia,0,East & Southeast Asia,effect
87,0,Military,Mexico,0,Central America & Caribbean,effect
87,0,Military,Montenegro,0,Europe,effect
87,0,Military,New Zealand,0,Oceania,effect
87,0,Military,Paraguay,0,South America,effect
87,0,Military,Peru,4,South America,effect
87,0,Military,Philippines,0,East & Southeast Asia,effect
87,0,Military,Poland,0,Europe,effect
87,0,Military,Serbia,4,Europe,effect
87,0,Military,Singapore,0,East & Southeast Asia,effect
87,0,Military,South Korea,0,East & Southeast Asia,effect
87,0,Military,Taiwan,4,East & Southeast Asia,effect
87,0,Military,Tajikistan,0,Central Asia,effect
87,0,Military,Thailand,0,East & Southeast Asia,effect
87,0,Military,Turkey,0,North Africa & West Asia,effect
87,0,Military,United Kingdom,0,Europe,effect
87,0,Military,United States,4,North America,effect
87,0,Military,Uruguay,4,South America,effect
87,0,Military,Uzbekistan,0,Central Asia,effect
87,0,Military,Venezuela,4,South America,effect
87,0,Military,Vietnam,0,East & Southeast Asia,effect
88,0,Military,Albania,0,Europe,effect
88,0,Military,Argentina,0,South America,effect
88,0,Military,Armenia,4,Europe,effect
88,0,Military,Australia,4,Oceania,effect
88,0,Military,Bolívia,0,South America,effect
88,0,Military,Bosnia and Herzegovina,0,Europe,effect
88,0,Military,Brazil,0,South America,effect
88,0,Military,Cambodia,4,East & Southeast Asia,effect
88,0,Military,Canada,0,North America,effect
88,0,Military,Chile,0,South America,effect
88,0,Military,Colombia,4,South America,effect
88,0,Military,Czech Republic,0,Europe,effect
88,0,Military,Egypt,4,North Africa & West Asia,effect
88,0,Military,Estonia,0,Europe,effect
88,0,Military,Ethiopia,0,Sub-Saharan Africa,effect
88,0,Military,Georgia,0,Europe,effect
88,0,Military,Germany,4,Europe,effect
88,0,Military,Indonesia,4,East & Southeast Asia,effect
88,0,Military,Japan,0,East & Southeast Asia,effect
88,0,Military,Jordan,4,North Africa & West Asia,effect
88,0,Military,Kazakhstan,4,Central Asia,effect
88,0,Military,Kenya,0,Sub-Saharan Africa,effect
88,0,Military,Kyrgyzstan,4,Central Asia,effect
88,0,Military,Latvia,0,Europe,effect
88,0,Military,Lebanon,4,North Africa & West Asia,effect
88,0,Military,Malaysia,4,East & Southeast Asia,effect
88,0,Military,Mexico,4,Central America & Caribbean,effect
88,0,Military,Montenegro,0,Europe,effect
88,0,Military,New Zealand,4,Oceania,effect
88,0,Military,Paraguay,0,South America,effect
88,0,Military,Peru,4,South America,effect
88,0,Military,Philippines,4,East & Southeast Asia,effect
88,0,Military,Poland,0,Europe,effect
88,0,Military,Serbia,0,Europe,effect
88,0,Military,Singapore,4,East & Southeast Asia,effect
88,0,Military,South Korea,0,East & Southeast Asia,effect
88,0,Military,Taiwan,0,East & Southeast Asia,effect
88,0,Military,Tajikistan,4,Central Asia,effect
88,0,Military,Thailand,4,East & Southeast Asia,effect
88,0,Military,Turkey,4,North Africa & West Asia,effect
88,0,Military,United Kingdom,0,Europe,effect
88,0,Military,United States,0,North America,effect
88,0,Military,Uruguay,0,South America,effect
88,0,Military,Uzbekistan,4,Central Asia,effect
88,0,Military,Venezuela,4,South America,effect
88,0,Military,Vietnam,0,East & Southeast Asia,effect
89,0,Law Enforcement,Albania,0,Europe,exposure
89,0,Law Enforcement,Argentina,4,South America,exposure
89,0,Law Enforcement,Armenia,4,Europe,exposure
89,0,Law Enforcement,Australia,0,Oceania,exposure
89,0,Law Enforcement,Bolívia,0,South America,exposure
89,0,Law Enforcement,Bosnia and Herzegovina,4,Europe,exposure
89,0,Law Enforcement,Brazil,4,South America,exposure
89,0,Law Enforcement,Cambodia,4,East & Southeast Asia,exposure
89,0,Law Enforcement,Canada,0,North America,exposure
89,0,Law Enforcement,Chile,4,South America,exposure
89,0,Law Enforcement,Colombia,4,South America,exposure
89,0,Law Enforcement,Czech Republic,4,Europe,exposure
89,0,Law Enforcement,Egypt,0,North Africa & West Asia,exposure
89,0,Law Enforcement,Estonia,4,Europe,exposure
89,0,Law Enforcement,Ethiopia,4,Sub-Saharan Africa,exposure
89,0,Law Enforcement,Georgia,4,Europe,exposure
89,0,Law Enforcement,Germany,0,Europe,exposure
89,0,Law Enforcement,Indonesia,4,East & Southeast Asia,exposure
89,0,Law Enforcement,Japan,0,East & Southeast Asia,exposure
89,0,Law Enforcement,Jordan,0,North Africa & West Asia,exposure
89,0,Law Enforcement,Kazakhstan,0,Central Asia,exposure
89,0,Law Enforcement,Kenya,4,Sub-Saharan Africa,exposure
89,0,Law Enforcement,Kyrgyzstan,4,Central Asia,exposure
89,0,Law Enforcement,Latvia,4,Europe,exposure
89,0,Law Enforcement,Lebanon,0,North Africa & West Asia,exposure
89,0,Law Enforcement,Malaysia,4,East & Southeast Asia,exposure
89,0,Law Enforcement,Mexico,4,Central America & Caribbean,exposure
89,0,Law Enforcement,Montenegro,0,Europe,exposure
89,0,Law Enforcement,New Zealand,0,Oceania,exposure
89,0,Law Enforcement,Paraguay,0,South America,exposure
89,0,Law Enforcement,Peru,4,South America,exposure
89,0,Law Enforcement,Philippines,4,East & Southeast Asia,exposure
89,0,Law Enforcement,Poland,4,Europe,exposure
89,0,Law Enforcement,Serbia,0,Europe,exposure
89,0,Law Enforcement,Singapore,4,East & Southeast Asia,exposure
89,0,Law Enforcement,South Korea,4,East & Southeast Asia,exposure
89,0,Law Enforcement,Taiwan,4,East & Southeast Asia,exposure
89,0,Law Enforcement,Tajikistan,4,Central Asia,exposure
89,0,Law Enforcement,Thailand,4,East & Southeast Asia,exposure
89,0,Law Enforcement,Turkey,4,North Africa & West Asia,exposure
89,0,Law Enforcement,United Kingdom,4,Europe,exposure
89,0,Law Enforcement,United States,0,North America,exposure
89,0,Law Enforcement,Uruguay,4,South America,exposure
89,0,Law Enforcement,Uzbekistan,4,Central Asia,exposure
89,0,Law Enforcement,Venezuela,4,South America,exposure
89,0,Law Enforcement,Vietnam,4,East & Southeast Asia,exposure
90,0,Law Enforcement,Albania,0,Europe,exposure
90,0,Law Enforcement,Argentina,4,South America,exposure
90,0,Law Enforcement,Armenia,4,Europe,exposure
90,0,Law Enforcement,Australia,4,Oceania,exposure
90,0,Law Enforcement,Bolívia,0,South America,exposure
90,0,Law Enforcement,Bosnia and Herzegovina,0,Europe,exposure
90,0,Law Enforcement,Brazil,0,South America,exposure
90,0,Law Enforcement,Cambodia,4,East & Southeast Asia,exposure
90,0,Law Enforcement,Canada,0,North America,exposure
90,0,Law Enforcement,Chile,0,South America,exposure
90,0,Law Enforcement,Colombia,0,South America,exposure
90,0,Law Enforcement,Czech Republic,0,Europe,exposure
90,0,Law Enforcement,Egypt,4,North Africa & West Asia,exposure
90,0,Law Enforcement,Estonia,0,Europe,exposure
90,0,Law Enforcement,Ethiopia,0,Sub-Saharan Africa,exposure
90,0,Law Enforcement,Georgia,4,Europe,exposure
90,0,Law Enforcement,Germany,0,Europe,exposure
90,0,Law Enforcement,Indonesia,4,East & Southeast Asia,exposure
90,0,Law Enforcement,Japan,0,East & Southeast Asia,exposure
90,0,Law Enforcement,Jordan,0,North Africa & West Asia,exposure
90,0,Law Enforcement,Kazakhstan,4,Central Asia,exposure
90,0,Law Enforcement,Kenya,0,Sub-Saharan Africa,exposure
90,0,Law Enforcement,Kyrgyzstan,4,Central Asia,exposure
90,0,Law Enforcement,Latvia,0,Europe,exposure
90,0,Law Enforcement,Lebanon,0,North Africa & West Asia,exposure
90,0,Law Enforcement,Malaysia,4,East & Southeast Asia,exposure
90,0,Law Enforcement,Mexico,0,Central America & Caribbean,exposure
90,0,Law Enforcement,Montenegro,0,Europe,exposure
90,0,Law Enforcement,New Zealand,0,Oceania,exposure
90,0,Law Enforcement,Paraguay,0,South America,exposure
90,0,Law Enforcement,Peru,0,South America,exposure
90,0,Law Enforcement,Philippines,4,East & Southeast Asia,exposure
90,0,Law Enforcement,Poland,0,Europe,exposure
90,0,Law Enforcement,Serbia,4,Europe,exposure
90,0,Law Enforcement,Singapore,0,East & Southeast Asia,exposure
90,0,Law Enforcement,South Korea,,East & Southeast Asia,exposure
90,0,Law Enforcement,Taiwan,4,East & Southeast Asia,exposure
90,0,Law Enforcement,Tajikistan,4,Central Asia,exposure
90,0,Law Enforcement,Thailand,4,East & Southeast Asia,exposure
90,0,Law Enforcement,Turkey,4,North Africa & West Asia,exposure
90,0,Law Enforcement,United Kingdom,0,Europe,exposure
90,0,Law Enforcement,United States,0,North America,exposure
90,0,Law Enforcement,Uruguay,4,South America,exposure
90,0,Law Enforcement,Uzbekistan,4,Central Asia,exposure
90,0,Law Enforcement,Venezuela,0,South America,exposure
90,0,Law Enforcement,Vietnam,4,East & Southeast Asia,exposure
91,0,Law Enforcement,Albania,0,Europe,exposure
91,0,Law Enforcement,Argentina,4,South America,exposure
91,0,Law Enforcement,Armenia,0,Europe,exposure
91,0,Law Enforcement,Australia,4,Oceania,exposure
91,0,Law Enforcement,Bolívia,4,South America,exposure
91,0,Law Enforcement,Bosnia and Herzegovina,0,Europe,exposure
91,0,Law Enforcement,Brazil,4,South America,exposure
91,0,Law Enforcement,Cambodia,4,East & Southeast Asia,exposure
91,0,Law Enforcement,Canada,4,North America,exposure
91,0,Law Enforcement,Chile,0,South America,exposure
91,0,Law Enforcement,Colombia,0,South America,exposure
91,0,Law Enforcement,Czech Republic,0,Europe,exposure
91,0,Law Enforcement,Egypt,0,North Africa & West Asia,exposure
91,0,Law Enforcement,Estonia,0,Europe,exposure
91,0,Law Enforcement,Ethiopia,0,Sub-Saharan Africa,exposure
91,0,Law Enforcement,Georgia,0,Europe,exposure
91,0,Law Enforcement,Germany,0,Europe,exposure
91,0,Law Enforcement,Indonesia,4,East & Southeast Asia,exposure
91,0,Law Enforcement,Japan,0,East & Southeast Asia,exposure
